============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
    347       0.999999              3              0  d5b61d6063e46095  f5e7702f9e657cf9
    348        5.33333             49              0  d88e2ea4d6df2a30  2f40cb696c48efdc
    349        6.66666             49              0  d88e2ea4d6df2a30  34151a44845c888e
    350             17             98              1  d88e2ea4d6df2a30  726b75d5fb804a7c
    351        995.999            510              1  d88e2ea4d6df2a30  8e745bde21c25e3e
    352        47.3333             55              0  d88e2ea4d6df2a30  ac0abef7ad9989c9
    353        2795.33           4112              0  da673d424a4ab168  0925917d0def4db3
    354        1.66667              4              1  da673d424a4ab168  0f5021a285cd01c0
    355        73.3333             58              1  da673d424a4ab168  0fc97cff1d974051
    356       0.333333              4              0  da673d424a4ab168  1688d794bd2c1c0e
    357        1999.33          11642              0  da673d424a4ab168  1aecdd195ba8cc9c
    358       0.333333              4              1  da673d424a4ab168  22bdf79726726ffd
    359       0.666666              6              0  da673d424a4ab168  3313d6aa64230b22
    360        158.667           1375              1  da673d424a4ab168  368df70ff6f97050
    361           1637           7760              1  da673d424a4ab168  36f975940e7f7ba8
    362       0.333333              2              0  da673d424a4ab168  38be158b561f1ac0
    363        6747.33          26811              1  da673d424a4ab168  4302f0f067cfc8e7
    364        1180.67           8174              2  da673d424a4ab168  431dc9ffa31ae3b4
    365        1045.33           7090             25  da673d424a4ab168  451b4164c33f258d
    366        776.666           4460              1  da673d424a4ab168  47cd696840c89c27
    367       0.333333              4              0  da673d424a4ab168  4d5e8c0f2f03d522
    368          19672         104286              0  da673d424a4ab168  4ffbe87b25d7e115
    369        347.333           1669              0  da673d424a4ab168  52a3a33b15353dee
    370             38             51              1  da673d424a4ab168  54638d46445ab14f
    371        3095.33          22945             12  da673d424a4ab168  587c2e1f01bd5955
    372        405.333           2345              0  da673d424a4ab168  5a5b5489f7922e41
    373       0.666666              7              1  da673d424a4ab168  5e02a226c416e2ed
    374       0.666666              4              1  da673d424a4ab168  5e495d94d375b84d
    375        695.999           3842              0  da673d424a4ab168  63a3b941f337b6e9
    376        762.333           5928              1  da673d424a4ab168  67e30f8bb28aa1bb
    377           2814          14895              8  da673d424a4ab168  6b25eac17203ddc5
    378        156.333           1207              1  da673d424a4ab168  6c166d4179d2e539
    379        1139.67           7916              8  da673d424a4ab168  74bf1a9bbe618f27
    380        6742.33          18991              0  da673d424a4ab168  7586ec5ee0d3ceac
    381        26801.6         121767              1  da673d424a4ab168  780877a5c504e177
    382        28544.3         209373           2625  da673d424a4ab168  79c31245f0d2edba
    383        318.333            171              0  da673d424a4ab168  7b384a08cd3fa087
    384            365           2842              1  da673d424a4ab168  7d981ba3dd83e67a
    385         809885        3979288             74  da673d424a4ab168  7da30f172ca17a45
    386        1404.33           9835              1  da673d424a4ab168  86dcbc5d8aa72321
    387        984.999           8963              1  da673d424a4ab168  89ad2efc1be0fc6d
    388       0.666666              7              0  da673d424a4ab168  91e524d20fc71263
    389            232           1917              1  da673d424a4ab168  96cc67b1c0a336a8
    390        161.333           1341              0  da673d424a4ab168  9750080600d0a7fd
    391        466.666           3690              2  da673d424a4ab168  9fe9078dd2291f2b
    392        347.333           1824              0  da673d424a4ab168  b09bdb4f54829db3
    393       0.666666              7              0  da673d424a4ab168  ba7e8f3753b83b6c
